district_id,code,name,name_eng,amphur_id,active,recby_id,rectime,remark
1,100101,แขวงพระบรมมหาราชวัง,,1,T,,3/1/2015 14:51,
2,100102,แขวงวังบูรพาภิรมย์   ,,1,T,,3/1/2015 14:51,
3,100103,แขวงวัดราชบพิธ   ,,1,T,,3/1/2015 14:51,
4,100104,แขวงสำราญราษฎร์   ,,1,T,,3/1/2015 14:51,
5,100105,แขวงศาลเจ้าพ่อเสือ   ,,1,T,,3/1/2015 14:51,
6,100106,แขวงเสาชิงช้า   ,,1,T,,3/1/2015 14:51,
7,100107,แขวงบวรนิเวศ   ,,1,T,,3/1/2015 14:51,
8,100108,แขวงตลาดยอด   ,,1,T,,3/1/2015 14:51,
9,100109,แขวงชนะสงคราม   ,,1,T,,3/1/2015 14:51,
10,100110,แขวงบ้านพานถม   ,,1,T,,3/1/2015 14:51,
11,100111,แขวงบางขุนพรหม   ,,1,T,,3/1/2015 14:51,
12,100112,แขวงวัดสามพระยา   ,,1,T,,3/1/2015 14:51,
13,100201,แขวงดุสิต   ,,2,T,,3/1/2015 14:51,
14,100202,แขวงวชิรพยาบาล   ,,2,T,,3/1/2015 14:51,
15,100203,แขวงสวนจิตรลดา   ,,2,T,,3/1/2015 14:51,
16,100204,แขวงสี่แยกมหานาค   ,,2,T,,3/1/2015 14:51,
17,100205,แขวงบางซื่อ   ,,2,T,,3/1/2015 14:51,
18,100206,แขวงถนนนครไชยศรี   ,,2,T,,3/1/2015 14:51,
19,100299,แขวงสามเสนใน   ,,2,T,,3/1/2015 14:51,
20,100301,แขวงกระทุ่มราย   ,,3,T,,3/1/2015 14:51,
21,100302,แขวงหนองจอก   ,,3,T,,3/1/2015 14:51,
22,100303,แขวงคลองสิบ   ,,3,T,,3/1/2015 14:51,
23,100304,แขวงคลองสิบสอง   ,,3,T,,3/1/2015 14:51,
24,100305,แขวงโคกแฝด   ,,3,T,,3/1/2015 14:51,
25,100306,แขวงคู้ฝั่งเหนือ   ,,3,T,,3/1/2015 14:51,
26,100307,แขวงลำผักชี   ,,3,T,,3/1/2015 14:51,
27,100308,แขวงลำต้อยติ่ง   ,,3,T,,3/1/2015 14:51,
28,100401,แขวงมหาพฤฒาราม   ,,4,T,,3/1/2015 14:51,
29,100402,แขวงสีลม   ,,4,T,,3/1/2015 14:51,
30,100403,แขวงสุริยวงศ์   ,,4,T,,3/1/2015 14:51,
31,100404,แขวงบางรัก   ,,4,T,,3/1/2015 14:51,
32,100405,แขวงสี่พระยา   ,,4,T,,3/1/2015 14:51,
33,100501,แขวงลาดยาว   ,,5,T,,3/1/2015 14:51,
34,100502,แขวงอนุสาวรีย์   ,,5,T,,3/1/2015 14:51,
35,100503,แขวงคลองถนน   ,,5,T,,3/1/2015 14:51,
36,100504,แขวงตลาดบางเขน   ,,5,T,,3/1/2015 14:51,
37,100505,แขวงสีกัน   ,,5,T,,3/1/2015 14:51,
38,100506,แขวงสายไหม   ,,5,T,,3/1/2015 14:51,
39,100507,แขวงทุ่งสองห้อง   ,,5,T,,3/1/2015 14:51,
40,100508,แขวงท่าแร้ง   ,,5,T,,3/1/2015 14:51,
41,100509,แขวงออเงิน   ,,5,T,,3/1/2015 14:51,
42,100599,แขวงบางเขน   ,,5,T,,3/1/2015 14:51,
43,100601,แขวงคลองจั่น   ,,6,T,,3/1/2015 14:51,
44,100602,แขวงวังทองหลาง   ,,6,T,,3/1/2015 14:51,
45,100603,แขวงลาดพร้าว   ,,6,T,,3/1/2015 14:51,
46,100604,แขวงคลองกุ่ม   ,,6,T,,3/1/2015 14:51,
47,100605,แขวงสะพานสูง   ,,6,T,,3/1/2015 14:51,
48,100606,แขวงคันนายาว   ,,6,T,,3/1/2015 14:51,
49,100607,แขวงจรเข้บัว   ,,6,T,,3/1/2015 14:51,
50,100608,แขวงหัวหมาก   ,,6,T,,3/1/2015 14:51,
51,100701,แขวงรองเมือง   ,,7,T,,3/1/2015 14:51,
52,100702,แขวงวังใหม่   ,,7,T,,3/1/2015 14:51,
53,100703,แขวงปทุมวัน   ,,7,T,,3/1/2015 14:51,
54,100704,แขวงลุมพินี   ,,7,T,,3/1/2015 14:51,
55,100801,แขวงป้อมปราบ   ,,8,T,,3/1/2015 14:51,
56,100802,แขวงวัดเทพศิรินทร์   ,,8,T,,3/1/2015 14:51,
57,100803,แขวงคลองมหานาค   ,,8,T,,3/1/2015 14:51,
58,100804,แขวงบ้านบาตร   ,,8,T,,3/1/2015 14:51,
59,100805,แขวงวัดโสมนัส   ,,8,T,,3/1/2015 14:51,
60,100899,แขวงนางเลิ้ง   ,,8,T,,3/1/2015 14:51,
61,100901,แขวงคลองเตย   ,,9,T,,3/1/2015 14:51,
62,100902,แขวงคลองตัน   ,,9,T,,3/1/2015 14:51,
63,100903,แขวงพระโขนง   ,,9,T,,3/1/2015 14:51,
64,100904,แขวงบางนา   ,,9,T,,3/1/2015 14:51,
65,100905,แขวงบางจาก   ,,9,T,,3/1/2015 14:51,
66,100906,แขวงสวนหลวง   ,,9,T,,3/1/2015 14:51,
67,100907,แขวงหนองบอน   ,,9,T,,3/1/2015 14:51,
68,100908,แขวงประเวศ   ,,9,T,,3/1/2015 14:51,
69,100909,แขวงดอกไม้   ,,9,T,,3/1/2015 14:51,
70,100997,แขวงพระโขนง   ,,9,T,,3/1/2015 14:51,
71,100998,แขวงคลองตัน   ,,9,T,,3/1/2015 14:51,
72,100999,แขวงคลองเตย   ,,9,T,,3/1/2015 14:51,
73,101001,แขวงมีนบุรี   ,,10,T,,3/1/2015 14:51,
74,101002,แขวงแสนแสบ   ,,10,T,,3/1/2015 14:51,
75,101003,แขวงบางชัน   ,,10,T,,3/1/2015 14:51,
76,101004,แขวงทรายกองดิน   ,,10,T,,3/1/2015 14:51,
77,101005,แขวงทรายกองดินใต้   ,,10,T,,3/1/2015 14:51,
78,101006,แขวงสามวาตะวันออก   ,,10,T,,3/1/2015 14:51,
79,101007,แขวงสามวาตะวันตก   ,,10,T,,3/1/2015 14:51,
80,101101,แขวงลาดกระบัง   ,,11,T,,3/1/2015 14:51,
81,101102,แขวงคลองสองต้นนุ่น   ,,11,T,,3/1/2015 14:51,
82,101103,แขวงคลองสามประเวศ   ,,11,T,,3/1/2015 14:51,
83,101104,แขวงลำปลาทิว   ,,11,T,,3/1/2015 14:51,
84,101105,แขวงทับยาว   ,,11,T,,3/1/2015 14:51,
85,101106,แขวงขุมทอง   ,,11,T,,3/1/2015 14:51,
86,101201,แขวงทุ่งวัดดอน   ,,12,T,,3/1/2015 14:51,
87,101202,แขวงยานนาวา   ,,12,T,,3/1/2015 14:51,
88,101203,แขวงช่องนนทรี   ,,12,T,,3/1/2015 14:51,
89,101204,แขวงบางโพงพาง   ,,12,T,,3/1/2015 14:51,
90,101205,แขวงวัดพระยาไกร   ,,12,T,,3/1/2015 14:51,
91,101206,แขวงบางโคล่   ,,12,T,,3/1/2015 14:51,
92,101207,แขวงบางคอแหลม   ,,12,T,,3/1/2015 14:51,
93,101208,แขวงทุ่งมหาเมฆ   ,,12,T,,3/1/2015 14:51,
94,101298,แขวงบางโคล่   ,,12,T,,3/1/2015 14:51,
95,101299,แขวงบางคอแหลม   ,,12,T,,3/1/2015 14:51,
96,101301,แขวงจักรวรรดิ   ,,13,T,,3/1/2015 14:51,
97,101302,แขวงสัมพันธวงศ์   ,,13,T,,3/1/2015 14:51,
98,101303,แขวงตลาดน้อย   ,,13,T,,3/1/2015 14:51,
99,101401,แขวงสามเสนใน   ,,14,T,,3/1/2015 14:51,
100,101402,แขวงถนนเพชรบุรี   ,,14,T,,3/1/2015 14:51,
101,101403,แขวงทุ่งพญาไท   ,,14,T,,3/1/2015 14:51,
102,101404,แขวงมักกะสัน   ,,14,T,,3/1/2015 14:51,
103,101405,แขวงถนนพญาไท   ,,14,T,,3/1/2015 14:51,
104,101499,แขวงทุ่งพญาไท   ,,14,T,,3/1/2015 14:51,
105,101501,แขวงวัดกัลยาณ์   ,,15,T,,3/1/2015 14:51,
106,101502,แขวงหิรัญรูจี   ,,15,T,,3/1/2015 14:51,
107,101503,แขวงบางยี่เรือ   ,,15,T,,3/1/2015 14:51,
108,101504,แขวงบุคคโล   ,,15,T,,3/1/2015 14:51,
109,101505,แขวงตลาดพลู   ,,15,T,,3/1/2015 14:51,
110,101506,แขวงดาวคะนอง   ,,15,T,,3/1/2015 14:51,
111,101507,แขวงสำเหร่   ,,15,T,,3/1/2015 14:51,
112,101599,แขวงคลองสาน   ,,15,T,,3/1/2015 14:51,
113,101601,แขวงวัดอรุณ   ,,16,T,,3/1/2015 14:51,
114,101602,แขวงวัดท่าพระ   ,,16,T,,3/1/2015 14:51,
115,101701,แขวงห้วยขวาง   ,,17,T,,3/1/2015 14:51,
116,101702,แขวงบางกะปิ   ,,17,T,,3/1/2015 14:51,
117,101703,แขวงดินแดง   ,,17,T,,3/1/2015 14:51,
118,101704,แขวงสามเสนนอก   ,,17,T,,3/1/2015 14:51,
119,101801,แขวงสมเด็จเจ้าพระยา   ,,18,T,,3/1/2015 14:51,
120,101802,แขวงคลองสาน   ,,18,T,,3/1/2015 14:51,
121,101803,แขวงบางลำภูล่าง   ,,18,T,,3/1/2015 14:51,
122,101804,แขวงคลองต้นไทร   ,,18,T,,3/1/2015 14:51,
123,101901,แขวงคลองชักพระ   ,,19,T,,3/1/2015 14:51,
124,101902,แขวงตลิ่งชัน   ,,19,T,,3/1/2015 14:51,
125,101903,แขวงฉิมพลี   ,,19,T,,3/1/2015 14:51,
126,101904,แขวงบางพรม   ,,19,T,,3/1/2015 14:51,
127,101905,แขวงบางระมาด   ,,19,T,,3/1/2015 14:51,
128,101906,แขวงทวีวัฒนา   ,,19,T,,3/1/2015 14:51,
129,101907,แขวงบางเชือกหนัง   ,,19,T,,3/1/2015 14:51,
130,101908,แขวงศาลาธรรมสพน์   ,,19,T,,3/1/2015 14:51,
131,102001,แขวงบางพลัด   ,,20,T,,3/1/2015 14:51,
132,102002,แขวงบางบำหรุ   ,,20,T,,3/1/2015 14:51,
133,102003,แขวงบางอ้อ   ,,20,T,,3/1/2015 14:51,
134,102004,แขวงศิริราช   ,,20,T,,3/1/2015 14:51,
135,102005,แขวงบ้านช่างหล่อ   ,,20,T,,3/1/2015 14:51,
136,102006,แขวงบางขุนนนท์   ,,20,T,,3/1/2015 14:51,
137,102007,แขวงบางขุนศรี   ,,20,T,,3/1/2015 14:51,
138,102008,แขวงบางยี่ขัน   ,,20,T,,3/1/2015 14:51,
139,102009,แขวงอรุณอมรินทร์   ,,20,T,,3/1/2015 14:51,
140,102097,แขวงบางยี่ขัน   ,,20,T,,3/1/2015 14:51,
141,102098,แขวงบางบำหรุ   ,,20,T,,3/1/2015 14:51,
142,102099,แขวงบางอ้อ   ,,20,T,,3/1/2015 14:51,
143,102101,แขวงบางค้อ   ,,21,T,,3/1/2015 14:51,
144,102102,แขวงจอมทอง   ,,21,T,,3/1/2015 14:51,
145,102103,แขวงบางขุนเทียน   ,,21,T,,3/1/2015 14:51,
146,102104,แขวงบางบอน   ,,21,T,,3/1/2015 14:51,
147,102105,แขวงท่าข้าม   ,,21,T,,3/1/2015 14:51,
148,102106,แขวงบางมด   ,,21,T,,3/1/2015 14:51,
149,102107,แขวงแสมดำ   ,,21,T,,3/1/2015 14:51,
150,102201,แขวงบางหว้า   ,,22,T,,3/1/2015 14:51,
151,102202,แขวงบางด้วน   ,,22,T,,3/1/2015 14:51,
152,102203,แขวงบางแค   ,,22,T,,3/1/2015 14:51,
153,102204,แขวงบางแคเหนือ   ,,22,T,,3/1/2015 14:51,
154,102205,แขวงบางไผ่   ,,22,T,,3/1/2015 14:51,
155,102206,แขวงบางจาก   ,,22,T,,3/1/2015 14:51,
156,102207,แขวงบางแวก   ,,22,T,,3/1/2015 14:51,
157,102208,แขวงคลองขวาง   ,,22,T,,3/1/2015 14:51,
158,102209,แขวงปากคลองภาษีเจริญ   ,,22,T,,3/1/2015 14:51,
159,102210,แขวงคูหาสวรรค์   ,,22,T,,3/1/2015 14:51,
160,102301,แขวงหลักสอง   ,,23,T,,3/1/2015 14:51,
161,102302,แขวงหนองแขม   ,,23,T,,3/1/2015 14:51,
162,102303,แขวงหนองค้างพลู   ,,23,T,,3/1/2015 14:51,
163,102401,แขวงราษฎร์บูรณะ   ,,24,T,,3/1/2015 14:51,
164,102402,แขวงบางปะกอก   ,,24,T,,3/1/2015 14:51,
165,102403,แขวงบางมด   ,,24,T,,3/1/2015 14:51,
166,102404,แขวงทุ่งครุ   ,,24,T,,3/1/2015 14:51,
167,102501,แขวงบางพลัด   ,,25,T,,3/1/2015 14:51,
168,102502,แขวงบางอ้อ   ,,25,T,,3/1/2015 14:51,
169,102503,แขวงบางบำหรุ   ,,25,T,,3/1/2015 14:51,
170,102504,แขวงบางยี่ขัน   ,,25,T,,3/1/2015 14:51,
171,102601,แขวงดินแดง   ,,26,T,,3/1/2015 14:51,
172,102701,แขวงคลองกุ่ม   ,,27,T,,3/1/2015 14:51,
173,102702,แขวงสะพานสูง   ,,27,T,,3/1/2015 14:51,
174,102703,แขวงคันนายาว   ,,27,T,,3/1/2015 14:51,
175,102801,แขวงทุ่งวัดดอน   ,,28,T,,3/1/2015 14:51,
176,102802,แขวงยานนาวา   ,,28,T,,3/1/2015 14:51,
177,102803,แขวงทุ่งมหาเมฆ   ,,28,T,,3/1/2015 14:51,
178,102901,แขวงบางซื่อ   ,,29,T,,3/1/2015 14:51,
179,103001,แขวงลาดยาว   ,,30,T,,3/1/2015 14:51,
180,103002,แขวงเสนานิคม   ,,30,T,,3/1/2015 14:51,
181,103003,แขวงจันทรเกษม   ,,30,T,,3/1/2015 14:51,
182,103004,แขวงจอมพล   ,,30,T,,3/1/2015 14:51,
183,103005,แขวงจตุจักร   ,,30,T,,3/1/2015 14:51,
184,103101,แขวงบางคอแหลม   ,,31,T,,3/1/2015 14:51,
185,103102,แขวงวัดพระยาไกร   ,,31,T,,3/1/2015 14:51,
186,103103,แขวงบางโคล่   ,,31,T,,3/1/2015 14:51,
187,103201,แขวงประเวศ   ,,32,T,,3/1/2015 14:51,
188,103202,แขวงหนองบอน   ,,32,T,,3/1/2015 14:51,
189,103203,แขวงดอกไม้   ,,32,T,,3/1/2015 14:51,
190,103204,แขวงสวนหลวง   ,,32,T,,3/1/2015 14:51,
191,103301,แขวงคลองเตย   ,,33,T,,3/1/2015 14:51,
192,103302,แขวงคลองตัน   ,,33,T,,3/1/2015 14:51,
193,103303,แขวงพระโขนง   ,,33,T,,3/1/2015 14:51,
194,103304,แขวงคลองเตยเหนือ   ,,33,T,,3/1/2015 14:51,
195,103305,แขวงคลองตันเหนือ   ,,33,T,,3/1/2015 14:51,
196,103306,แขวงพระโขนงเหนือ   ,,33,T,,3/1/2015 14:51,
197,103401,แขวงสวนหลวง   ,,34,T,,3/1/2015 14:51,
198,103501,แขวงบางขุนเทียน   ,,35,T,,3/1/2015 14:51,
199,103502,แขวงบางค้อ   ,,35,T,,3/1/2015 14:51,
200,103503,แขวงบางมด   ,,35,T,,3/1/2015 14:51,
201,103504,แขวงจอมทอง   ,,35,T,,3/1/2015 14:51,
202,103601,แขวงตลาดบางเขน   ,,36,T,,3/1/2015 14:51,
203,103602,แขวงสีกัน   ,,36,T,,3/1/2015 14:51,
204,103603,แขวงทุ่งสองห้อง   ,,36,T,,3/1/2015 14:51,
205,103701,แขวงทุ่งพญาไท   ,,37,T,,3/1/2015 14:51,
206,103702,แขวงถนนพญาไท   ,,37,T,,3/1/2015 14:51,
207,103703,แขวงถนนเพชรบุรี   ,,37,T,,3/1/2015 14:51,
208,103704,แขวงมักกะสัน   ,,37,T,,3/1/2015 14:51,
209,103801,แขวงลาดพร้าว   ,,38,T,,3/1/2015 14:51,
210,103802,แขวงจรเข้บัว   ,,38,T,,3/1/2015 14:51,
211,103901,แขวงคลองเตยเหนือ   ,,39,T,,3/1/2015 14:51,
212,103902,แขวงคลองตันเหนือ   ,,39,T,,3/1/2015 14:51,
213,103903,แขวงพระโขนงเหนือ   ,,39,T,,3/1/2015 14:51,
214,104001,แขวงบางแค   ,,40,T,,3/1/2015 14:51,
215,104002,แขวงบางแคเหนือ   ,,40,T,,3/1/2015 14:51,
216,104003,แขวงบางไผ่   ,,40,T,,3/1/2015 14:51,
217,104004,แขวงหลักสอง   ,,40,T,,3/1/2015 14:51,
218,104101,แขวงทุ่งสองห้อง   ,,41,T,,3/1/2015 14:51,
219,104102,แขวงตลาดบางเขน   ,,41,T,,3/1/2015 14:51,
220,104201,แขวงสายไหม   ,,42,T,,3/1/2015 14:51,
221,104202,แขวงออเงิน   ,,42,T,,3/1/2015 14:51,
222,104203,แขวงคลองถนน   ,,42,T,,3/1/2015 14:51,
223,104301,แขวงคันนายาว   ,,43,T,,3/1/2015 14:51,
224,104401,แขวงสะพานสูง   ,,44,T,,3/1/2015 14:51,
225,104501,แขวงวังทองหลาง   ,,45,T,,3/1/2015 14:51,
226,104601,แขวงสามวาตะวันตก   ,,46,T,,3/1/2015 14:51,
227,104602,แขวงสามวาตะวันออก   ,,46,T,,3/1/2015 14:51,
228,104603,แขวงบางชัน   ,,46,T,,3/1/2015 14:51,
229,104604,แขวงทรายกองดิน   ,,46,T,,3/1/2015 14:51,
230,104605,แขวงทรายกองดินใต้   ,,46,T,,3/1/2015 14:51,
231,104701,แขวงบางนา   ,,47,T,,3/1/2015 14:51,
232,104801,แขวงทวีวัฒนา   ,,48,T,,3/1/2015 14:51,
233,104802,แขวงศาลาธรรมสพน์   ,,48,T,,3/1/2015 14:51,
234,104901,แขวงบางมด   ,,49,T,,3/1/2015 14:51,
235,104902,แขวงทุ่งครุ   ,,49,T,,3/1/2015 14:51,
236,105001,แขวงบางบอน   ,,50,T,,3/1/2015 14:51,
237,110101,ปากน้ำ   ,,52,T,,3/1/2015 14:51,
238,110102,สำโรงเหนือ   ,,52,T,,3/1/2015 14:51,
239,110103,บางเมือง   ,,52,T,,3/1/2015 14:51,
240,110104,ท้ายบ้าน   ,,52,T,,3/1/2015 14:51,
241,110105,นาเกลือ   ,,52,T,,3/1/2015 14:51,
242,110106,แหลมฟ้าผ่า   ,,52,T,,3/1/2015 14:51,
243,110107,ในคลองบางปลากด   ,,52,T,,3/1/2015 14:51,
244,110108,บางปูใหม่   ,,52,T,,3/1/2015 14:51,
245,110109,ปากคลองบางปลากด   ,,52,T,,3/1/2015 14:51,
246,110110,แพรกษา   ,,52,T,,3/1/2015 14:51,
247,110111,บางโปรง   ,,52,T,,3/1/2015 14:51,
248,110112,บางปู   ,,52,T,,3/1/2015 14:51,
249,110113,บางด้วน   ,,52,T,,3/1/2015 14:51,
250,110114,บางเมืองใหม่   ,,52,T,,3/1/2015 14:51,
251,110115,เทพารักษ์   ,,52,T,,3/1/2015 14:51,
252,110116,ท้ายบ้านใหม่   ,,52,T,,3/1/2015 14:51,
253,110117,แพรกษาใหม่   ,,52,T,,3/1/2015 14:51,
254,110194,บางปูเก่า   ,,52,T,,3/1/2015 14:51,
255,110195,ในคลองบางปลากด   ,,52,T,,3/1/2015 14:51,
256,110196,ปากคลองบางปลากด   ,,52,T,,3/1/2015 14:51,
257,110197,แหลมฟ้าผ่า   ,,52,T,,3/1/2015 14:51,
258,110198,บ้านคลองสวน   ,,52,T,,3/1/2015 14:51,
259,110199,นาเกลือ   ,,52,T,,3/1/2015 14:51,
260,110201,บางบ่อ   ,,53,T,,3/1/2015 14:51,
261,110202,บ้านระกาศ   ,,53,T,,3/1/2015 14:51,
262,110203,บางพลีน้อย   ,,53,T,,3/1/2015 14:51,
263,110204,บางเพรียง   ,,53,T,,3/1/2015 14:51,
264,110205,คลองด่าน   ,,53,T,,3/1/2015 14:51,
265,110206,คลองสวน   ,,53,T,,3/1/2015 14:51,
266,110207,เปร็ง   ,,53,T,,3/1/2015 14:51,
267,110208,คลองนิยมยาตรา   ,,53,T,,3/1/2015 14:51,
268,110209,คลองนิยม   ,,53,T,,3/1/2015 14:51,
269,110301,บางพลีใหญ่   ,,54,T,,3/1/2015 14:51,
270,110302,บางแก้ว   ,,54,T,,3/1/2015 14:51,
271,110303,บางปลา   ,,54,T,,3/1/2015 14:51,
272,110304,บางโฉลง   ,,54,T,,3/1/2015 14:51,
273,110305,บางเสาธง   ,,54,T,,3/1/2015 14:51,
274,110306,ศรีษะจรเข้ใหญ่   ,,54,T,,3/1/2015 14:51,
275,110307,ศรีษะจรเข้น้อย   ,,54,T,,3/1/2015 14:51,
276,110308,ราชาเทวะ   ,,54,T,,3/1/2015 14:51,
277,110309,หนองปรือ   ,,54,T,,3/1/2015 14:51,
278,110401,ตลาด   ,,55,T,,3/1/2015 14:51,
279,110402,บางพึ่ง   ,,55,T,,3/1/2015 14:51,
280,110403,บางจาก   ,,55,T,,3/1/2015 14:51,
281,110404,บางครุ   ,,55,T,,3/1/2015 14:51,
282,110405,บางหญ้าแพรก   ,,55,T,,3/1/2015 14:51,
283,110406,บางหัวเสือ   ,,55,T,,3/1/2015 14:51,
284,110407,สำโรงใต้   ,,55,T,,3/1/2015 14:51,
285,110408,บางยอ   ,,55,T,,3/1/2015 14:51,
286,110409,บางกะเจ้า   ,,55,T,,3/1/2015 14:51,
287,110410,บางน้ำผึ้ง   ,,55,T,,3/1/2015 14:51,
288,110411,บางกระสอบ   ,,55,T,,3/1/2015 14:51,
289,110412,บางกอบัว   ,,55,T,,3/1/2015 14:51,
290,110413,ทรงคนอง   ,,55,T,,3/1/2015 14:51,
291,110414,สำโรง   ,,55,T,,3/1/2015 14:51,
292,110415,สำโรงกลาง   ,,55,T,,3/1/2015 14:51,
293,110501,นาเกลือ   ,,56,T,,3/1/2015 14:51,
294,110502,บ้านคลองสวน   ,,56,T,,3/1/2015 14:51,
295,110503,แหลมฟ้าผ่า   ,,56,T,,3/1/2015 14:51,
296,110504,ปากคลองบางปลากด   ,,56,T,,3/1/2015 14:51,
297,110505,ในคลองบางปลากด   ,,56,T,,3/1/2015 14:51,
298,110601,บางเสาธง   ,,57,T,,3/1/2015 14:51,
299,110602,ศีรษะจรเข้น้อย   ,,57,T,,3/1/2015 14:51,
300,110603,ศีรษะจรเข้ใหญ่   ,,57,T,,3/1/2015 14:51,
301,120101,สวนใหญ่   ,,58,T,,3/1/2015 14:51,
302,120102,ตลาดขวัญ   ,,58,T,,3/1/2015 14:51,
303,120103,บางเขน   ,,58,T,,3/1/2015 14:51,
304,120104,บางกระสอ   ,,58,T,,3/1/2015 14:51,
305,120105,ท่าทราย   ,,58,T,,3/1/2015 14:51,
306,120106,บางไผ่   ,,58,T,,3/1/2015 14:51,
307,120107,บางศรีเมือง   ,,58,T,,3/1/2015 14:51,
308,120108,บางกร่าง   ,,58,T,,3/1/2015 14:51,
309,120109,ไทรม้า   ,,58,T,,3/1/2015 14:51,
310,120110,บางรักน้อย   ,,58,T,,3/1/2015 14:51,
311,120201,วัดชลอ   ,,59,T,,3/1/2015 14:51,
312,120202,บางกรวย   ,,59,T,,3/1/2015 14:51,
313,120203,บางสีทอง   ,,59,T,,3/1/2015 14:51,
314,120204,บางขนุน   ,,59,T,,3/1/2015 14:51,
315,120205,บางขุนกอง   ,,59,T,,3/1/2015 14:51,
316,120206,บางคูเวียง   ,,59,T,,3/1/2015 14:51,
317,120207,มหาสวัสดิ์   ,,59,T,,3/1/2015 14:51,
318,120208,ปลายบาง   ,,59,T,,3/1/2015 14:51,
319,120209,ศาลากลาง   ,,59,T,,3/1/2015 14:51,
320,120301,บางม่วง   ,,60,T,,3/1/2015 14:51,
321,120302,บางแม่นาง   ,,60,T,,3/1/2015 14:51,
322,120303,บางเลน   ,,60,T,,3/1/2015 14:51,
323,120304,เสาธงหิน   ,,60,T,,3/1/2015 14:51,
324,120305,บางใหญ่   ,,60,T,,3/1/2015 14:51,
325,120306,บ้านใหม่   ,,60,T,,3/1/2015 14:51,
326,120401,โสนลอย   ,,61,T,,3/1/2015 14:51,
327,120402,บางบัวทอง   ,,61,T,,3/1/2015 14:51,
328,120403,บางรักใหญ่   ,,61,T,,3/1/2015 14:51,
329,120404,บางคูรัด   ,,61,T,,3/1/2015 14:51,
330,120405,ละหาร   ,,61,T,,3/1/2015 14:51,
331,120406,ลำโพ   ,,61,T,,3/1/2015 14:51,
332,120407,พิมลราช   ,,61,T,,3/1/2015 14:51,
333,120408,บางรักพัฒนา   ,,61,T,,3/1/2015 14:51,
334,120501,ไทรน้อย   ,,62,T,,3/1/2015 14:51,
335,120502,ราษฎร์นิยม   ,,62,T,,3/1/2015 14:51,
336,120503,หนองเพรางาย   ,,62,T,,3/1/2015 14:51,
337,120504,ไทรใหญ่   ,,62,T,,3/1/2015 14:51,
338,120505,ขุนศรี   ,,62,T,,3/1/2015 14:51,
339,120506,คลองขวาง   ,,62,T,,3/1/2015 14:51,
340,120507,ทวีวัฒนา   ,,62,T,,3/1/2015 14:51,
341,120601,ปากเกร็ด   ,,63,T,,3/1/2015 14:51,
342,120602,บางตลาด   ,,63,T,,3/1/2015 14:51,
343,120603,บ้านใหม่   ,,63,T,,3/1/2015 14:51,
344,120604,บางพูด   ,,63,T,,3/1/2015 14:51,
345,120605,บางตะไนย์   ,,63,T,,3/1/2015 14:51,
346,120606,คลองพระอุดม   ,,63,T,,3/1/2015 14:51,
347,120607,ท่าอิฐ   ,,63,T,,3/1/2015 14:51,
348,120608,เกาะเกร็ด   ,,63,T,,3/1/2015 14:51,
349,120609,อ้อมเกร็ด   ,,63,T,,3/1/2015 14:51,
350,120610,คลองข่อย   ,,63,T,,3/1/2015 14:51,
351,120611,บางพลับ   ,,63,T,,3/1/2015 14:51,
352,120612,คลองเกลือ   ,,63,T,,3/1/2015 14:51,
353,130101,บางปรอก   ,,66,T,,3/1/2015 14:51,
354,130102,บ้านใหม่   ,,66,T,,3/1/2015 14:51,
355,130103,บ้านกลาง   ,,66,T,,3/1/2015 14:51,
356,130104,บ้านฉาง   ,,66,T,,3/1/2015 14:51,
357,130105,บ้านกระแชง   ,,66,T,,3/1/2015 14:51,
358,130106,บางขะแยง   ,,66,T,,3/1/2015 14:51,
359,130107,บางคูวัด   ,,66,T,,3/1/2015 14:51,
360,130108,บางหลวง   ,,66,T,,3/1/2015 14:51,
361,130109,บางเดื่อ   ,,66,T,,3/1/2015 14:51,
362,130110,บางพูด   ,,66,T,,3/1/2015 14:51,
363,130111,บางพูน   ,,66,T,,3/1/2015 14:51,
364,130112,บางกะดี   ,,66,T,,3/1/2015 14:51,
365,130113,สวนพริกไทย   ,,66,T,,3/1/2015 14:51,
366,130114,หลักหก   ,,66,T,,3/1/2015 14:51,
367,130201,คลองหนึ่ง   ,,67,T,,3/1/2015 14:51,
368,130202,คลองสอง   ,,67,T,,3/1/2015 14:51,
369,130203,คลองสาม   ,,67,T,,3/1/2015 14:51,
370,130204,คลองสี่   ,,67,T,,3/1/2015 14:51,
371,130205,คลองห้า   ,,67,T,,3/1/2015 14:51,
372,130206,คลองหก   ,,67,T,,3/1/2015 14:51,
373,130207,คลองเจ็ด   ,,67,T,,3/1/2015 14:51,
374,130301,ประชาธิปัตย์   ,,68,T,,3/1/2015 14:51,
375,130302,บึงยี่โถ   ,,68,T,,3/1/2015 14:51,
376,130303,รังสิต   ,,68,T,,3/1/2015 14:51,
377,130304,ลำผักกูด   ,,68,T,,3/1/2015 14:51,
378,130305,บึงสนั่น   ,,68,T,,3/1/2015 14:51,
379,130306,บึงน้ำรักษ์   ,,68,T,,3/1/2015 14:51,
380,130401,บึงบา   ,,69,T,,3/1/2015 14:51,
381,130402,บึงบอน   ,,69,T,,3/1/2015 14:51,
382,130403,บึงกาสาม   ,,69,T,,3/1/2015 14:51,
383,130404,บึงชำอ้อ   ,,69,T,,3/1/2015 14:51,
